"Time","Voltage","Excitation_Voltage","Ratio","Force (lbs)"
164.0796,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
164.0797,0.00399,14.94446,-6.555332532438753e-07,0.3327980019311211
164.0797,0.00399,14.94141,-6.010326982416598e-07,0.3051294195684095
164.1196,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
164.1196,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
164.1197,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
164.1197,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
164.1596,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.1596,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
164.1597,0.004,14.95667,-2.048935343599602e-07,0.1040193743127056
164.1597,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
164.1996,0.00401,14.9437,6.964017637167588e-07,-0.3535459328102535
164.1997,0.004,14.94522,0,0
164.1997,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.1998,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
164.2396,0.00399,14.95209,-7.917766002701887e-07,0.4019653758856767
164.2396,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.2397,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
164.2397,0.004,14.93759,1.367104402624731e-07,-0.06940450562551234
164.2796,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
164.2796,0.004,14.93835,1.230868862446576e-07,-0.06248816456440836
164.2797,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
164.2797,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.3196,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
164.3196,0.004,14.95895,-2.45655847050559e-07,0.1247133912071866
164.3197,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
164.3197,0.004,14.94064,8.204534688086278e-08,-0.04165239120148629
164.3596,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.3596,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
164.3596,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
164.3597,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
164.3996,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
164.3996,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
164.3996,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
164.3997,0.00401,14.95056,5.732748800279424e-07,-0.2910374625337664
164.4396,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
164.4396,0.004,14.94522,0,0
164.4397,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
164.4397,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
164.4796,0.004,14.95667,-2.048935343599602e-07,0.1040193743127056
164.4796,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
164.4796,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
164.4797,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
164.5196,0.004,14.94522,0,0
164.5196,0.00399,14.95667,-8.734915578504981e-07,0.4434500366195787
164.5197,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
164.5197,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
164.5595,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.5596,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
164.5596,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.5596,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
164.5994,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.5995,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
164.5995,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
164.5995,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
164.6396,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
164.6396,0.00399,14.94446,-6.555332532438753e-07,0.3327980019311211
164.6396,0.004,14.96124,-2.865844361127899e-07,0.1454918224986088
164.6397,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
164.6796,0.00401,14.95132,5.596409529140273e-07,-0.2841158553086064
164.6796,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
164.6796,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
164.6797,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
164.7196,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
164.7196,0.00399,14.94675,-6.964387226309323e-07,0.3535646959358915
164.7197,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
164.7197,0.00399,14.9498,-7.509003459191753e-07,0.381213513631353
164.7596,0.004,14.95667,-2.048935343599602e-07,0.1040193743127056
164.7596,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
164.7596,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.7597,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
164.7995,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
164.7996,0.004,14.95361,-1.501666837363971e-07,0.07623590726602468
164.7997,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
164.7998,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
164.8396,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
164.8396,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
164.8396,0.004,14.96124,-2.865844361127899e-07,0.1454918224986088
164.8397,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
164.8795,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
164.8796,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
164.8796,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
164.8796,0.00399,14.95056,-7.644676526932575e-07,0.3881012993594729
164.9196,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
164.9196,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
164.9196,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
164.9197,0.004,14.94522,0,0
164.9595,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
164.9596,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
164.9596,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
164.9597,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
164.9996,0.00399,14.94827,-7.235830309419928e-07,0.3673451891832151
164.9996,0.00399,14.95361,-8.189015243535193e-07,0.4157360282405274
164.9996,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
164.9997,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
165.0396,0.004,14.93835,1.230868862446576e-07,-0.06248816456440836
165.0396,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
165.0396,0.004,14.9559,-1.911245073381133e-07,0.09702918020930816
165.0397,0.004,14.94064,8.204534688086278e-08,-0.04165239120148629
165.0795,0.00399,14.94446,-6.555332532438753e-07,0.3327980019311211
165.0796,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
165.0796,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.0797,0.00399,14.95056,-7.644676526932575e-07,0.3881012993594729
165.1196,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
165.1196,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
165.1196,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.1197,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.1595,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
165.1596,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
165.1596,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.1597,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
165.1995,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.1997,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
165.1997,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.1998,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
165.2395,0.00399,14.95895,-9.141519647593781e-07,0.4640923184718274
165.2396,0.00399,14.94675,-6.964387226309323e-07,0.3535646959358915
165.2396,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.2397,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
165.2796,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.2796,0.004,14.93759,1.367104402624731e-07,-0.06940450562551234
165.2796,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
165.2797,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
165.3195,0.00401,14.93835,7.925048607866961e-07,-0.4023350957184688
165.3196,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
165.3196,0.004,14.95438,-1.639399281577855e-07,0.08322824243874818
165.3197,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.3596,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
165.3596,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
165.3596,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
165.3596,0.00399,14.93988,-5.736846942780774e-07,0.2912455150817233
165.3996,0.00399,14.9498,-7.509003459191753e-07,0.381213513631353
165.3996,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
165.3996,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.3997,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
165.4395,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
165.4396,0.00399,14.94446,-6.555332532438753e-07,0.3327980019311211
165.4396,0.00401,14.94751,6.280039287004315e-07,-0.3188220454754643
165.4397,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
165.4795,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
165.4795,0.00399,14.94827,-7.235830309419928e-07,0.3673451891832151
165.4796,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
165.4796,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
165.5195,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
165.5196,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
165.5196,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
165.5197,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
165.5595,0.004,14.94522,0,0
165.5596,0.004,14.94522,0,0
165.5596,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
165.5596,0.00399,14.94675,-6.964387226309323e-07,0.3535646959358915
165.5995,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
165.5996,0.00399,14.95056,-7.644676526932575e-07,0.3881012993594729
165.5996,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
165.5997,0.004,14.94522,0,0
165.6396,0.00399,14.95209,-7.917766002701887e-07,0.4019653758856767
165.6396,0.00399,14.94141,-6.010326982416598e-07,0.3051294195684095
165.6396,0.00401,14.94217,7.238784268909595e-07,-0.3674951543926201
165.6397,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
165.6795,0.00399,14.94446,-6.555332532438753e-07,0.3327980019311211
165.6796,0.004,14.95972,-2.594192600191298e-07,0.1317007351947374
165.6797,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.6797,0.00399,14.9498,-7.509003459191753e-07,0.381213513631353
165.7195,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
165.7196,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
165.7196,0.004,14.96124,-2.865844361127899e-07,0.1454918224986088
165.7197,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.7595,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
165.7595,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
165.7596,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
165.7596,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
165.7995,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
165.7996,0.004,14.94522,0,0
165.7996,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
165.7997,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
165.8395,0.00401,14.95132,5.596409529140273e-07,-0.2841158553086064
165.8396,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
165.8396,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
165.8396,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.8795,0.004,14.95514,-1.775329084897654e-07,0.09012906199654565
165.8796,0.004,14.95895,-2.45655847050559e-07,0.1247133912071866
165.8796,0.004,14.93912,1.092854885613209e-07,-0.05548153667765718
165.8797,0.00399,14.9437,-6.419548681749362e-07,0.3259045920269966
165.9195,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
165.9196,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.9196,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
165.9196,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
165.9595,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
165.9596,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
165.9596,0.00399,14.93912,-5.60097982486526e-07,0.2843478779066949
165.9596,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
165.9995,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
165.9996,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
165.9996,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
165.9996,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
166.0396,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
166.0396,0.004,14.93683,1.503353806388188e-07,-0.07632155050651641
166.0396,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
166.0397,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
166.0795,0.00399,14.9437,-6.419548681749362e-07,0.3259045920269966
166.0796,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
166.0796,0.00399,14.95132,-7.78033580170652e-07,0.3949883848528151
166.0797,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.1195,0.004,14.94522,0,0
166.1196,0.004,14.94064,8.204534688086278e-08,-0.04165239120148629
166.1196,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
166.1196,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
166.1595,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
166.1596,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
166.1596,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
166.1597,0.004,14.95667,-2.048935343599602e-07,0.1040193743127056
166.1995,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
166.1996,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
166.1997,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
166.1997,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
166.2395,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.2396,0.00399,14.94675,-6.964387226309323e-07,0.3535646959358915
166.2396,0.00399,14.93912,-5.60097982486526e-07,0.2843478779066949
166.2396,0.004,14.94522,0,0
166.2795,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
166.2796,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.2796,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
166.2796,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
166.3195,0.004,14.9559,-1.911245073381133e-07,0.09702918020930816
166.3196,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
166.3196,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
166.3196,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
166.3595,0.004,14.93835,1.230868862446576e-07,-0.06248816456440836
166.3596,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
166.3596,0.004,14.94141,6.824817953360535e-08,-0.03464791095162113
166.3596,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.3995,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
166.3996,0.004,14.93759,1.367104402624731e-07,-0.06940450562551234
166.3996,0.00399,14.95209,-7.917766002701887e-07,0.4019653758856767
166.3996,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
166.4395,0.00399,14.95361,-8.189015243535193e-07,0.4157360282405274
166.4396,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
166.4396,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
166.4396,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
166.4795,0.004,14.94446,1.361103166172507e-08,-0.006909983770965401
166.4796,0.004,14.93912,1.092854885613209e-07,-0.05548153667765718
166.4796,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
166.4796,0.004,14.94751,-4.100381907829517e-08,0.02081662370791304
166.5195,0.004,14.95438,-1.639399281577855e-07,0.08322824243874818
166.5196,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
166.5196,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
166.5196,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
166.5596,0.00399,14.94675,-6.964387226309323e-07,0.3535646959358915
166.5598,0.00399,14.95438,-8.326403356638144e-07,0.4227108825752989
166.5598,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
166.5598,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.5995,0.004,14.95132,-1.091963136282581e-07,0.05543626477207682
166.5996,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
166.5996,0.00399,14.95209,-7.917766002701887e-07,0.4019653758856767
166.5996,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
166.6395,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
166.6395,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
166.6395,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.6396,0.004,14.96353,-3.275004978543685e-07,0.1662638939795074
166.6795,0.004,14.94598,-1.360964742541226e-08,0.006909281028462523
166.6796,0.00399,14.95056,-7.644676526932575e-07,0.3881012993594729
166.6796,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
166.6796,0.004,14.93912,1.092854885613209e-07,-0.05548153667765718
166.7195,0.004,14.95819,-2.320697901958329e-07,0.1178160865273683
166.7196,0.004,14.94293,4.101638672676872e-08,-0.02082300399187312
166.7196,0.00399,14.94522,-6.691102573264519e-07,0.3396907107426621
166.7196,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
166.7595,0.004,14.95361,-1.501666837363971e-07,0.07623590726602468
166.7596,0.004,14.9498,-8.199507628344491e-08,0.0416268700638571
166.7596,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
166.7596,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
166.7995,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
166.7996,0.00399,14.94598,-6.826858806333264e-07,0.3465827185685665
166.7996,0.004,14.95361,-1.501666837363971e-07,0.07623590726602468
166.7996,0.00399,14.94293,-6.281964115665032e-07,0.3189197642607702
166.8395,0.004,14.9437,2.722344777091133e-08,-0.01382067039162848
166.8395,0.004,14.93988,9.566472486052802e-08,-0.04856661219141842
166.8396,0.00399,14.94217,-6.146152457147985e-07,0.3120249426220867
166.8396,0.004,14.95895,-2.45655847050559e-07,0.1247133912071866
166.8795,0.004,14.94217,5.463159058813468e-08,-0.02773510588529421
166.8796,0.004,14.95209,-1.229737773871995e-07,0.06243074199800687
166.8796,0.004,14.95285,-1.365709216209873e-07,0.06933367546565569
166.8796,0.004,14.94675,-2.739695769874524e-08,0.01390875708595344
166.9195,0.004,14.95056,-9.559638633260337e-08,0.04853191841282566
166.9196,0.004,14.94827,-5.46092968576879e-08,0.02772378791033022
166.9196,0.004,14.94522,0,0
166.9196,0.00399,14.93912,-5.60097982486526e-07,0.2843478779066949
